"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.96950200107368e-145,0.0903995884547477,0.125,0.055,1.30538878564203e-140,"Adrenal Gland_All_51-60","ILF2"
8.04532909037127e-145,-0.198878403211258,0.029,0.122,2.11334704545873e-140,"Adrenal Gland_All_51-60","NPC1"
6.63828278297245e-144,-0.152766183225927,0.016,0.102,1.7437441214312e-139,"Adrenal Gland_All_51-60","SMYD3"
2.62747988775845e-143,0.0882870609132444,0.118,0.051,6.9018641691639e-139,"Adrenal Gland_All_51-60","NAA50"
3.94495694890942e-143,0.105498533126448,0.16,0.078,1.03626129133953e-138,"Adrenal Gland_All_51-60","NDUFAB1"
7.70800158857713e-143,0.107097159223947,0.168,0.084,2.02473785728744e-138,"Adrenal Gland_All_51-60","C4orf3"
1.12134738536384e-142,-0.241858189083938,0.075,0.183,2.94555531187373e-138,"Adrenal Gland_All_51-60","SORBS2"
2.14533479102061e-142,0.0848537176696055,0.107,0.044,5.63536542905294e-138,"Adrenal Gland_All_51-60","TIMM17A"
2.57819221808218e-142,0.0818039153849107,0.101,0.04,6.77239531845826e-138,"Adrenal Gland_All_51-60","COX7A1"
4.70690821522444e-142,0.115168178956402,0.182,0.094,1.23641064997516e-137,"Adrenal Gland_All_51-60","PRDX6"
1.03169019322271e-141,0.0875814928430822,0.114,0.049,2.71004379955741e-137,"Adrenal Gland_All_51-60","EIF6"
1.2636391271331e-141,0.0907853418761773,0.109,0.045,3.31932725915322e-137,"Adrenal Gland_All_51-60","MYC"
1.2770947585013e-141,0.113962590583448,0.189,0.099,3.35467251163122e-137,"Adrenal Gland_All_51-60","UQCRH"
1.37012146860603e-141,0.123925916872864,0.245,0.141,3.59903507373431e-137,"Adrenal Gland_All_51-60","UBE2D3"
1.5062241236712e-141,0.106519324539569,0.18,0.092,3.95654952805952e-137,"Adrenal Gland_All_51-60","NCL"
1.72440696092022e-141,-0.143032320671132,0.016,0.101,4.52967220494524e-137,"Adrenal Gland_All_51-60","C2CD2"
2.52722248320527e-140,0.106610633073723,0.164,0.082,6.63850801888361e-136,"Adrenal Gland_All_51-60","PAIP2"
2.62840268045677e-140,0.0950289870125108,0.131,0.06,6.90428816102384e-136,"Adrenal Gland_All_51-60","CCNL1"
2.75826185098479e-140,-0.15640318941252,0.021,0.109,7.24540223016685e-136,"Adrenal Gland_All_51-60","DUSP16"
1.14810261467819e-139,0.133250783359019,0.259,0.153,3.01583594823667e-135,"Adrenal Gland_All_51-60","HNRNPC"
7.00773418437341e-139,0.103414792252074,0.165,0.083,1.84079161555121e-134,"Adrenal Gland_All_51-60","SEC61G"
9.93351641812159e-139,0.113817101872839,0.187,0.099,2.60933609271218e-134,"Adrenal Gland_All_51-60","ECH1"
1.43866394499859e-138,0.0869937309786972,0.115,0.05,3.77908245072229e-134,"Adrenal Gland_All_51-60","SDHB"
1.69125625146335e-138,0.104015334214792,0.151,0.074,4.44259192134392e-134,"Adrenal Gland_All_51-60","EIF3I"
9.45379930403899e-138,0.0980090545111502,0.145,0.069,2.48332400118496e-133,"Adrenal Gland_All_51-60","EZR"
1.85934385530688e-137,0.113764049448512,0.219,0.122,4.88412443912012e-133,"Adrenal Gland_All_51-60","YWHAZ"
4.69941432791099e-137,-0.138868276414676,0.023,0.11,1.23444215565566e-132,"Adrenal Gland_All_51-60","RBM6"
1.80119281921169e-135,0.090463874876894,0.131,0.06,4.73137329750527e-131,"Adrenal Gland_All_51-60","FIS1"
5.30665835766375e-135,0.129456962814985,0.288,0.176,1.39395301739111e-130,"Adrenal Gland_All_51-60","LAPTM4A"
1.49614072888627e-134,0.0908975201211802,0.118,0.052,3.93006246663845e-130,"Adrenal Gland_All_51-60","BNIP3L"
2.0389086631119e-134,-0.150462268022048,0.032,0.122,5.35580527626234e-130,"Adrenal Gland_All_51-60","MBNL1"
2.45270494742592e-134,0.1016151060463,0.154,0.076,6.44276535589842e-130,"Adrenal Gland_All_51-60","NDUFA3"
1.2302138419034e-133,0.083652389379312,0.106,0.045,3.23152571991184e-129,"Adrenal Gland_All_51-60","MRPL52"
1.72621331365344e-133,-0.132552007699126,0.018,0.101,4.53441713230485e-129,"Adrenal Gland_All_51-60","LARP1"
1.47747691012286e-132,0.111938573840824,0.201,0.11,3.88103634751072e-128,"Adrenal Gland_All_51-60","TMEM258"
6.67794780853253e-131,0.109633265968414,0.202,0.111,1.75416333034533e-126,"Adrenal Gland_All_51-60","DAD1"
7.98027860521675e-130,0.107375444236332,0.201,0.11,2.09625958401834e-125,"Adrenal Gland_All_51-60","ZFAS1"
1.99494268424508e-129,0.0844890326473456,0.111,0.048,5.24031544297499e-125,"Adrenal Gland_All_51-60","QPCT"
3.94885653101952e-129,-0.151621877414077,0.023,0.107,1.03728563356821e-124,"Adrenal Gland_All_51-60","CDH2"
1.29510889593564e-128,0.0802718378543086,0.106,0.046,3.40199204784374e-124,"Adrenal Gland_All_51-60","NDUFS2"
3.88374580400015e-127,-0.157945641809785,0.036,0.124,1.02018234779476e-122,"Adrenal Gland_All_51-60","JAZF1"
9.53678164189023e-127,-0.140988238368606,0.025,0.109,2.50512180169173e-122,"Adrenal Gland_All_51-60","SQLE"
3.89111903140155e-126,-0.134550303217563,0.025,0.108,1.02211914716856e-121,"Adrenal Gland_All_51-60","FNDC3A"
4.08894303615721e-125,0.0989305256914413,0.157,0.08,1.07408355673778e-120,"Adrenal Gland_All_51-60","RBX1"
1.03755024297444e-124,0.151844851010576,0.364,0.242,2.72543697824525e-120,"Adrenal Gland_All_51-60","BEX3"
2.94014617080089e-124,-0.147747399595934,0.026,0.109,7.72317596145979e-120,"Adrenal Gland_All_51-60","MEF2C"
1.27398384215778e-123,-0.150226802788077,0.027,0.109,3.34650075658007e-119,"Adrenal Gland_All_51-60","MC2R"
1.08270792142222e-122,0.119269493424262,0.241,0.143,2.84405716799189e-118,"Adrenal Gland_All_51-60","SEC62"
2.59231948471082e-122,0.0917048461766581,0.136,0.066,6.80950482243837e-118,"Adrenal Gland_All_51-60","NUDC"
7.90652501281814e-122,-0.135840934902299,0.021,0.1,2.07688599036707e-117,"Adrenal Gland_All_51-60","UGCG"
2.27050206674182e-121,0.115334851007439,0.236,0.139,5.96415482891742e-117,"Adrenal Gland_All_51-60","TOMM7"
1.36480078550387e-120,-0.144088772639637,0.036,0.122,3.58505870336156e-116,"Adrenal Gland_All_51-60","GALNT2"
1.52172253219399e-120,0.0836842980498337,0.122,0.057,3.99726074756717e-116,"Adrenal Gland_All_51-60","PPP1CA"
1.63697264874443e-119,-0.128422877865102,0.025,0.106,4.29999975372186e-115,"Adrenal Gland_All_51-60","SVIL-AS1"
1.7573685017496e-119,0.144210975628659,0.287,0.181,4.61625558039586e-115,"Adrenal Gland_All_51-60","MYL9"
6.88946689806914e-119,-0.16971097799404,0.068,0.163,1.8097251647848e-114,"Adrenal Gland_All_51-60","FDFT1"
2.66066473467821e-118,0.0919581923623128,0.132,0.065,6.98903412505271e-114,"Adrenal Gland_All_51-60","TMEM14C"
4.59813643549845e-118,0.102458335115758,0.177,0.096,1.20783847887673e-113,"Adrenal Gland_All_51-60","CDC42"
5.19880905530391e-118,0.0804223425424536,0.112,0.051,1.36562316264723e-113,"Adrenal Gland_All_51-60","TMEM205"
1.10495833483414e-117,0.0793694919254598,0.103,0.046,2.90250455394233e-113,"Adrenal Gland_All_51-60","DNAJB6"
1.36073303790897e-117,-0.149124208025055,0.037,0.121,3.57437354397929e-113,"Adrenal Gland_All_51-60","ECE1"
2.96241490712143e-117,-0.122085320564323,0.023,0.1,7.78167147802658e-113,"Adrenal Gland_All_51-60","JPX"
3.88352896339025e-117,0.0777330890553307,0.104,0.046,1.02012538810335e-112,"Adrenal Gland_All_51-60","EMC4"
5.89282822765165e-116,0.090071631314629,0.127,0.061,1.54792811883953e-111,"Adrenal Gland_All_51-60","SMS"
2.52868879301842e-114,0.0772969172425023,0.103,0.046,6.64235972150078e-110,"Adrenal Gland_All_51-60","LINC00493"
7.65044593077489e-114,0.0971220740975728,0.157,0.083,2.00961913709595e-109,"Adrenal Gland_All_51-60","INSIG1"
9.16985109802986e-114,0.0858287457882042,0.112,0.052,2.40873648643048e-109,"Adrenal Gland_All_51-60","PDK4"
1.05670254716646e-113,0.0916682500544171,0.139,0.07,2.77574625089684e-109,"Adrenal Gland_All_51-60","SRSF5"
1.17412189879194e-112,0.0972184672353398,0.168,0.091,3.08418340374668e-108,"Adrenal Gland_All_51-60","NEDD8"
3.37274971653188e-112,-0.209731825684631,0.069,0.16,8.85953895538595e-108,"Adrenal Gland_All_51-60","TIMP3"
4.59314362147247e-112,0.079750505739421,0.106,0.049,1.20652696648839e-107,"Adrenal Gland_All_51-60","MRPL18"
4.61031344976655e-112,-0.129108021393005,0.027,0.104,1.21103713698468e-107,"Adrenal Gland_All_51-60","RSF1"
2.76708362237684e-111,-0.130309887250855,0.035,0.115,7.26857525925947e-107,"Adrenal Gland_All_51-60","AKAP9"
2.92186178468509e-111,0.0866884810252735,0.13,0.064,7.6751465360108e-107,"Adrenal Gland_All_51-60","GNPTG"
2.99222691770048e-111,0.075846863706705,0.104,0.047,7.85998166741563e-107,"Adrenal Gland_All_51-60","ZCRB1"
3.25482406232704e-111,-0.129251951661084,0.03,0.107,8.54977184692068e-107,"Adrenal Gland_All_51-60","PDLIM5"
5.71132494074563e-111,0.0929516781898256,0.421,0.291,1.50025083543506e-106,"Adrenal Gland_All_51-60","HSPE1"
6.32063790958594e-111,0.0828690593814175,0.122,0.059,1.66030516609004e-106,"Adrenal Gland_All_51-60","ECHS1"
8.36924508100499e-111,0.0986385827550078,0.184,0.103,2.19843329787839e-106,"Adrenal Gland_All_51-60","PPIF"
1.13189432815677e-110,0.0907930844390125,0.16,0.085,2.97326002120221e-106,"Adrenal Gland_All_51-60","HNRNPDL"
1.08806567112351e-107,0.0995106847303638,0.175,0.098,2.85813090490723e-103,"Adrenal Gland_All_51-60","PDIA3"
1.9866048774277e-106,-0.168433399446801,0.052,0.136,5.21841369202709e-102,"Adrenal Gland_All_51-60","ZEB2"
2.3708977438755e-106,-0.13781524281112,0.031,0.107,6.22787419361217e-102,"Adrenal Gland_All_51-60","ARHGAP18"
2.15437695121235e-104,-0.141435810878054,0.029,0.103,5.6591173754446e-100,"Adrenal Gland_All_51-60","C7"
8.84055159432469e-104,0.0740656082106539,0.109,0.052,2.32223609279721e-99,"Adrenal Gland_All_51-60","ATP6V1D"
1.35929197277807e-103,0.0881935424708141,0.152,0.082,3.57058815409344e-99,"Adrenal Gland_All_51-60","DYNLRB1"
2.63510785484815e-103,-0.189786349156772,0.116,0.213,6.92190131311513e-99,"Adrenal Gland_All_51-60","SOAT1"
3.37583754196473e-103,0.107370937521088,0.384,0.264,8.86765005523296e-99,"Adrenal Gland_All_51-60","RPS4X"
4.34056514484354e-103,0.0776487941568801,0.116,0.057,1.1401796522475e-98,"Adrenal Gland_All_51-60","DYNLT1"
5.63229487143784e-103,0.082764923312023,0.128,0.065,1.47949121682929e-98,"Adrenal Gland_All_51-60","ETFB"
5.89649195667931e-103,0.0821538188635555,0.125,0.063,1.54889050718052e-98,"Adrenal Gland_All_51-60","UBE2I"
1.10100686994317e-102,0.0765316533603278,0.111,0.054,2.89212484596672e-98,"Adrenal Gland_All_51-60","SUMO1"
7.9665517078933e-101,0.101817776652495,0.19,0.111,2.09265380262941e-96,"Adrenal Gland_All_51-60","CIRBP"
2.51760066825925e-100,0.0978550547654604,0.196,0.115,6.6132334353834e-96,"Adrenal Gland_All_51-60","TRMT112"
6.07344736686139e-100,-0.193619609891492,0.129,0.225,1.59537315432715e-95,"Adrenal Gland_All_51-60","APP"
7.61449355721397e-100,0.0764744809869246,0.113,0.055,2.00017516760896e-95,"Adrenal Gland_All_51-60","RWDD1"
1.22142787911696e-99,0.0660165210643538,0.1,0.047,3.20844675286444e-95,"Adrenal Gland_All_51-60","OAT"
1.29784734947727e-99,0.095173713977196,0.179,0.103,3.40918541760689e-95,"Adrenal Gland_All_51-60","REEP5"
1.33270215130851e-99,0.0833626726116873,0.132,0.069,3.5007420110572e-95,"Adrenal Gland_All_51-60","HM13"
1.02613716661611e-98,0.0728096472100267,0.107,0.051,2.6954571092672e-94,"Adrenal Gland_All_51-60","CACYBP"
1.9980195949338e-98,0.0712621346496108,0.1,0.047,5.24839787197212e-94,"Adrenal Gland_All_51-60","DNAJC19"
1.03806297002175e-97,-0.122227778364148,0.03,0.1,2.72678380965314e-93,"Adrenal Gland_All_51-60","HSPG2"
1.91824795158463e-97,-0.123524677368693,0.03,0.1,5.0388537192225e-93,"Adrenal Gland_All_51-60","IRS2"
2.41981893176519e-96,0.0774177839036018,0.123,0.063,6.3563803699608e-92,"Adrenal Gland_All_51-60","NDUFAF3"
1.65161465510491e-95,0.0992490767336723,0.207,0.126,4.33846137602959e-91,"Adrenal Gland_All_51-60","MORF4L1"
1.70832753585342e-95,0.0738607698061007,0.116,0.058,4.48743477117977e-91,"Adrenal Gland_All_51-60","MPC2"
2.59760142677924e-95,0.0687971640907723,0.1,0.047,6.8233794278637e-91,"Adrenal Gland_All_51-60","DNAJC8"
1.18585008490815e-94,-0.151964406400752,0.076,0.16,3.11499100303673e-90,"Adrenal Gland_All_51-60","ALDH3A2"
2.40477060460026e-93,0.0873644241453602,0.149,0.082,6.31685142416395e-89,"Adrenal Gland_All_51-60","SH3BGRL"
2.19194618797932e-92,0.0889829190365152,0.166,0.096,5.75780424658407e-88,"Adrenal Gland_All_51-60","PSMB7"
2.9561754480741e-91,0.0718122997385643,0.1,0.048,7.76528166700105e-87,"Adrenal Gland_All_51-60","APEX1"
4.20352012743447e-91,0.069823601923988,0.108,0.054,1.10418066707449e-86,"Adrenal Gland_All_51-60","RNF145"
1.24756442909706e-90,0.0550099821247323,0.103,0.05,3.27710224235216e-86,"Adrenal Gland_All_51-60","RPN1"
5.0820084907728e-90,-0.289569655037155,0.295,0.384,1.3349419903562e-85,"Adrenal Gland_All_51-60","CYP11A1"
1.12209448358452e-89,0.0723514393142857,0.109,0.055,2.94751778947981e-85,"Adrenal Gland_All_51-60","EWSR1"
1.70886236020195e-89,0.0703235123864413,0.121,0.063,4.48883964777849e-85,"Adrenal Gland_All_51-60","UQCRC1"
6.09066898598784e-89,0.0781025397918945,0.133,0.071,1.59989692923929e-84,"Adrenal Gland_All_51-60","SF3B6"
1.07040228453587e-88,-0.134299094706984,0.05,0.124,2.81173272101881e-84,"Adrenal Gland_All_51-60","INHA"
1.32514583914335e-88,0.0695653435130257,0.104,0.052,3.48089309026174e-84,"Adrenal Gland_All_51-60","ZNHIT1"
3.46637258836785e-88,0.0831258484087832,0.143,0.079,9.10546751512467e-84,"Adrenal Gland_All_51-60","BORCS7"
6.77027550938528e-88,0.082920432577124,0.151,0.085,1.77841597080532e-83,"Adrenal Gland_All_51-60","UBE2B"
2.92722951249004e-86,0.0764360729864318,0.13,0.07,7.68924648340885e-82,"Adrenal Gland_All_51-60","ADI1"
1.72933023717826e-85,-0.11673659741417,0.041,0.11,4.54260466701985e-81,"Adrenal Gland_All_51-60","GNB1"
5.76998667661023e-85,0.0862201495591617,0.154,0.088,1.51566010021197e-80,"Adrenal Gland_All_51-60","MDH1"
9.26157893094916e-85,-0.114228402666236,0.035,0.101,2.43283155358172e-80,"Adrenal Gland_All_51-60","SLC35F5"
2.1084269576691e-84,0.074305365320415,0.119,0.063,5.5384159324052e-80,"Adrenal Gland_All_51-60","C19orf53"
3.15688036109388e-84,0.0841353748062507,0.213,0.133,8.2924933325214e-80,"Adrenal Gland_All_51-60","GAS5"
4.38965720109062e-84,-0.130267410541147,0.061,0.136,1.15307515358249e-79,"Adrenal Gland_All_51-60","MDK"
2.60849293284525e-83,0.0726228580341208,0.122,0.065,6.85198923599791e-79,"Adrenal Gland_All_51-60","RHOC"
1.20025058321889e-82,0.0723086141082957,0.122,0.065,3.15281823199938e-78,"Adrenal Gland_All_51-60","VPS29"
1.47181892641785e-82,0.0681753262974138,0.114,0.06,3.8661739559144e-78,"Adrenal Gland_All_51-60","TXNL1"
2.02036091108451e-82,0.0794039479907281,0.159,0.093,5.3070840412368e-78,"Adrenal Gland_All_51-60","ARF4"
2.29615103854906e-82,0.0681122506574768,0.1,0.05,6.03152954806068e-78,"Adrenal Gland_All_51-60","PRMT1"
3.06913688521331e-82,0.0663195179460441,0.101,0.051,8.06200877007832e-78,"Adrenal Gland_All_51-60","TBCB"
6.09030327392577e-82,0.0825001940971354,0.144,0.082,1.59980086399482e-77,"Adrenal Gland_All_51-60","SPCS1"
1.50161927043692e-81,0.0732725223569546,0.126,0.069,3.94445349958369e-77,"Adrenal Gland_All_51-60","ATP6AP2"
4.05887326972797e-81,0.106289700817675,0.177,0.107,1.06618483049214e-76,"Adrenal Gland_All_51-60","TPM2"
3.52947875406757e-80,0.0679016652252412,0.106,0.055,9.2712347911847e-76,"Adrenal Gland_All_51-60","SNRPD1"
1.07968371543211e-79,0.0744740784691372,0.172,0.103,2.83611318369708e-75,"Adrenal Gland_All_51-60","CD164"
2.85568186074583e-79,0.0711567429869522,0.118,0.064,7.50130511180714e-75,"Adrenal Gland_All_51-60","SMDT1"
4.05965379053064e-79,0.0768697102363953,0.147,0.085,1.06638985769659e-74,"Adrenal Gland_All_51-60","NDUFA5"
5.70029472114891e-79,0.0908173289055206,0.181,0.111,1.49735341735139e-74,"Adrenal Gland_All_51-60","EID1"
2.01828755743626e-78,0.0676265526050809,0.103,0.053,5.30163775587356e-74,"Adrenal Gland_All_51-60","PDCD6"
7.29047822515272e-78,0.0608232508965115,0.339,0.232,1.91506282018312e-73,"Adrenal Gland_All_51-60","RPL39"
8.23500545511315e-78,0.075763533613669,0.147,0.085,2.16317123294912e-73,"Adrenal Gland_All_51-60","SNRPE"
4.32143095442707e-77,-0.18324704656329,0.137,0.219,1.1351534831089e-72,"Adrenal Gland_All_51-60","POR"
3.05560417695723e-76,0.104239202163588,0.204,0.131,8.02646105203124e-72,"Adrenal Gland_All_51-60","DSTN"
6.40975586396318e-74,-0.181884914232712,0.152,0.234,1.68371467034585e-69,"Adrenal Gland_All_51-60","RDX"
2.30167791395219e-71,0.0756766917556106,0.149,0.089,6.04604754436961e-67,"Adrenal Gland_All_51-60","PHPT1"
8.18174173715526e-71,0.063253807708514,0.107,0.058,2.14917991951594e-66,"Adrenal Gland_All_51-60","ENSA"
1.78097128657372e-70,-0.0936364543847469,0.04,0.1,4.67825537557185e-66,"Adrenal Gland_All_51-60","WAC"
8.31854754665263e-70,-0.139108858401141,0.101,0.175,2.18511606955471e-65,"Adrenal Gland_All_51-60","ACTN4"
1.38351392786004e-69,0.0728081950865732,0.136,0.08,3.63421438570275e-65,"Adrenal Gland_All_51-60","XRCC6"
3.96293277478687e-69,0.0871012682276676,0.216,0.143,1.04098318128102e-64,"Adrenal Gland_All_51-60","YWHAB"
1.00967230703059e-68,0.0629033130464488,0.104,0.057,2.65220721610794e-64,"Adrenal Gland_All_51-60","RER1"
2.36860229259314e-68,0.0791024113449472,0.186,0.119,6.22184450218367e-64,"Adrenal Gland_All_51-60","HSBP1"
1.08324433900822e-67,0.0692348929609424,0.123,0.07,2.84546622970679e-63,"Adrenal Gland_All_51-60","SSBP1"
1.89747148632558e-67,-0.102147169311965,0.042,0.101,4.98427810028004e-63,"Adrenal Gland_All_51-60","SEC63"
3.88841537152183e-67,-0.0995415987117859,0.043,0.102,1.02140894979135e-62,"Adrenal Gland_All_51-60","N4BP2L2"
4.63108285482985e-67,0.0679977672214565,0.123,0.07,1.2164928443067e-62,"Adrenal Gland_All_51-60","PSMA4"
1.95886424004144e-66,0.0676268007579187,0.123,0.071,5.14554458574086e-62,"Adrenal Gland_All_51-60","C11orf58"
2.13646071381603e-66,-0.103170451625039,0.055,0.117,5.61205500305194e-62,"Adrenal Gland_All_51-60","HSD17B12"
1.04326966073319e-65,0.0647169555502933,0.127,0.074,2.74046074481394e-61,"Adrenal Gland_All_51-60","SEC11A"
4.56482658759128e-64,0.0591135616387683,0.101,0.055,1.19908864802848e-59,"Adrenal Gland_All_51-60","TCEAL4"
1.78326769655879e-62,0.0704984234723671,0.15,0.093,4.68428758532064e-58,"Adrenal Gland_All_51-60","SRP9"
1.81633963183626e-62,0.0608322701492533,0.104,0.058,4.7711609449075e-58,"Adrenal Gland_All_51-60","BRD2"
2.94718060940291e-62,0.0638757807618462,0.109,0.062,7.74165402477957e-58,"Adrenal Gland_All_51-60","LEPROTL1"
2.05640712544572e-61,0.0602496080214423,0.105,0.059,5.40177023712082e-57,"Adrenal Gland_All_51-60","SCP2"
4.59666705890731e-61,0.0701207747452416,0.37,0.275,1.20745250303377e-56,"Adrenal Gland_All_51-60","PABPC1"
2.43790580215872e-60,0.0666154930978114,0.123,0.073,6.40389096111053e-56,"Adrenal Gland_All_51-60","RAC1"
2.89256808337646e-60,0.0575962898873541,0.109,0.062,7.59819784141328e-56,"Adrenal Gland_All_51-60","DHRS7"
3.32686589533364e-60,0.0624746408081212,0.341,0.247,8.73901133386241e-56,"Adrenal Gland_All_51-60","RPL23A"
1.97750919040953e-59,0.0612029378347224,0.128,0.077,5.19452114136774e-55,"Adrenal Gland_All_51-60","TIMM8B"
2.87652418894162e-59,0.0592342009771707,0.103,0.058,7.55605373951185e-55,"Adrenal Gland_All_51-60","RNF130"
4.80114277703764e-59,0.0674495690833499,0.136,0.084,1.26116418467225e-54,"Adrenal Gland_All_51-60","ACP1"
6.16176204019485e-59,0.0620822788798988,0.11,0.064,1.61857165271838e-54,"Adrenal Gland_All_51-60","MRPL57"
1.0054686785799e-58,0.0565925416181383,0.101,0.057,2.64116512489368e-54,"Adrenal Gland_All_51-60","UBE2N"
1.88805024937522e-58,0.0772792376646786,0.208,0.142,4.95953039505882e-54,"Adrenal Gland_All_51-60","DYNLL1"
3.3082806494679e-58,0.0647142465620009,0.211,0.143,8.69019161002228e-54,"Adrenal Gland_All_51-60","HMGB1"
6.88009468397598e-58,0.0561255988691376,0.103,0.059,1.80726327158681e-53,"Adrenal Gland_All_51-60","MLF2"
2.25289236711823e-57,0.0635891815900378,0.121,0.073,5.91789766994617e-53,"Adrenal Gland_All_51-60","NAA38"
2.39325918875362e-57,0.0772951345569974,0.193,0.13,6.28661323701801e-53,"Adrenal Gland_All_51-60","VAPA"
2.46110443794386e-57,0.0611144924400687,0.121,0.072,6.46482913759094e-53,"Adrenal Gland_All_51-60","EIF2S2"
9.95438280122868e-57,0.0535522716333535,0.1,0.057,2.61481727422675e-52,"Adrenal Gland_All_51-60","PSMB2"
1.4452967651968e-56,0.0622265023265858,0.117,0.07,3.79650554281894e-52,"Adrenal Gland_All_51-60","EIF3M"
1.51520338467997e-56,0.0616136780600502,0.151,0.095,3.98013625087733e-52,"Adrenal Gland_All_51-60","SNX3"
4.94826194145742e-56,-0.106466001263142,0.063,0.121,1.29980944678204e-51,"Adrenal Gland_All_51-60","MOB4"
1.71537945048825e-55,0.0559579648266925,0.108,0.063,4.50595874054253e-51,"Adrenal Gland_All_51-60","MIR202HG"
5.50129629882372e-55,-0.0992412935411711,0.071,0.13,1.44508051177502e-50,"Adrenal Gland_All_51-60","CTNNA1"
7.40674004311795e-55,0.0615995496220366,0.143,0.09,1.94560247452622e-50,"Adrenal Gland_All_51-60","VDAC1"
1.41124772171951e-53,0.0576776357942872,0.104,0.061,3.7070655154128e-49,"Adrenal Gland_All_51-60","PNKD"
1.9414423510204e-53,0.0732181722896388,0.192,0.13,5.0997807676604e-49,"Adrenal Gland_All_51-60","ANAPC16"
2.71421890665784e-53,0.0577642774204815,0.109,0.065,7.12971022400882e-49,"Adrenal Gland_All_51-60","PDCD5"
1.1402318008327e-51,0.062515575703272,0.133,0.084,2.99516089442734e-47,"Adrenal Gland_All_51-60","GSTK1"
1.18044737161541e-51,0.0659736162700301,0.27,0.196,3.10079915575936e-47,"Adrenal Gland_All_51-60","HNRNPA2B1"
1.84847759138812e-51,0.0621105546892367,0.121,0.075,4.85558093705832e-47,"Adrenal Gland_All_51-60","RNF7"
2.30383178815215e-51,0.0506461775503628,0.108,0.064,6.05170534111806e-47,"Adrenal Gland_All_51-60","SURF4"
5.96287917487381e-51,0.0636688143226073,0.166,0.111,1.56632910165585e-46,"Adrenal Gland_All_51-60","MGARP"
7.88678670273998e-51,-0.11933469517108,0.098,0.158,2.07170113107574e-46,"Adrenal Gland_All_51-60","RHOB"
1.48689620685549e-50,0.0750636609422522,0.211,0.148,3.90577895616799e-46,"Adrenal Gland_All_51-60","SON"
1.99179883444047e-50,0.0611536152478466,0.288,0.212,5.23205717830821e-46,"Adrenal Gland_All_51-60","EEF2"
3.33157836955325e-50,0.0563110634472492,0.103,0.061,8.75139006114248e-46,"Adrenal Gland_All_51-60","DNAJC15"
7.02297965003613e-50,0.0602995379484919,0.152,0.099,1.84479629447149e-45,"Adrenal Gland_All_51-60","CNN3"
1.0570100032059e-49,0.0635783722253405,0.161,0.107,2.77655387642125e-45,"Adrenal Gland_All_51-60","RAB1A"
1.10128347535931e-49,0.070503882247926,0.184,0.126,2.89285143307383e-45,"Adrenal Gland_All_51-60","NDUFC1"
1.42380145263209e-49,0.0534888651191371,0.101,0.059,3.74004165577397e-45,"Adrenal Gland_All_51-60","CAPZA2"
9.3074401446986e-49,0.0470555883270506,0.184,0.125,2.44487837720943e-44,"Adrenal Gland_All_51-60","EIF4G2"
1.41887446442168e-48,0.0532125716874801,0.113,0.069,3.72709944314287e-44,"Adrenal Gland_All_51-60","ARFGAP3"
2.28441696422407e-48,0.059559489032179,0.144,0.094,6.00070648162379e-44,"Adrenal Gland_All_51-60","SNU13"
4.37628531669232e-48,0.0496649034705433,0.182,0.123,1.14956262698874e-43,"Adrenal Gland_All_51-60","ARL6IP1"
9.02772173018188e-48,-0.0936558617803001,0.08,0.136,2.37140194408418e-43,"Adrenal Gland_All_51-60","PRKAR1A"
1.39411501923842e-47,-0.090786054162779,0.059,0.11,3.66206133253547e-43,"Adrenal Gland_All_51-60","NUCKS1"
1.50176026103435e-47,0.055017740452279,0.105,0.064,3.94482385368504e-43,"Adrenal Gland_All_51-60","VDAC2"
2.78119800761946e-47,0.0534920498577605,0.101,0.061,7.30565092641479e-43,"Adrenal Gland_All_51-60","HNRNPH3"
1.53597017585726e-46,0.0553921690284982,0.118,0.074,4.03468645794186e-42,"Adrenal Gland_All_51-60","ERGIC3"
2.51288546527384e-46,0.0537910736901127,0.123,0.078,6.60084754018131e-42,"Adrenal Gland_All_51-60","ETFA"
3.11929487624937e-46,0.0489965516864811,0.1,0.06,8.19376378093184e-42,"Adrenal Gland_All_51-60","SRI"
3.63243115138449e-46,0.0551455378843281,0.109,0.067,9.54167014845677e-42,"Adrenal Gland_All_51-60","GTF2H5"
9.29060135533521e-46,0.0590186119599126,0.274,0.202,2.44045516401945e-41,"Adrenal Gland_All_51-60","LDHB"
1.44752659448786e-45,0.053320985510439,0.115,0.072,3.80236285840072e-41,"Adrenal Gland_All_51-60","CD151"
2.51334594256625e-44,0.0548599010988934,0.144,0.095,6.60205712193301e-40,"Adrenal Gland_All_51-60","ATP1A1"
6.43816433178573e-44,0.049405068652508,0.103,0.063,1.69117700667347e-39,"Adrenal Gland_All_51-60","DDX24"
1.91042655416135e-43,0.0488687343541186,0.108,0.067,5.01830847247104e-39,"Adrenal Gland_All_51-60","DDX3X"
4.94880868924802e-43,0.0498300423207838,0.104,0.064,1.29995306649167e-38,"Adrenal Gland_All_51-60","CCT5"
8.54844086494376e-43,0.0557727906023048,0.161,0.11,2.24550444640343e-38,"Adrenal Gland_All_51-60","SSR2"
1.01881093968708e-41,0.0546715941581892,0.125,0.081,2.67621257637003e-37,"Adrenal Gland_All_51-60","NDUFA12"
